ID,grade
85359,1
15293,1
59803,1
92614,1
29562,1
89025,1
60951,1
88466,1
86716,1
67401,1
11677,1
19675,1
49515,1
21854,1
4689,1
71857,1
89747,1
69544,1
72927,1
37167,1
6190,1
3247,1
32883,1
87522,1
68224,1
21957,1
71395,1
33275,1
83124,1
2491,1
72780,1
28724,1
14978,1
34458,1
91449,1
50810,1
9860,1
78987,1
39787,1
65481,1
35749,1
58362,1
98950,1
841,1
15829,1
92482,1
46795,1
81345,1
59468,1
3242,1
85612,1
33063,1
99430,1
91024,1
20059,1
54938,1
86111,1
4982,1
1497,1
80481,1
47252,1
16924,1
95240,1
19342,1
19180,1
68410,1
58070,1
90231,1
16662,1
41909,1
70146,1
61186,1
25310,1
19206,1
33162,1
35165,1
17463,1
42268,1
74173,1
87000,1
92685,1
93744,1
98384,1
70327,1
89198,1
91314,1
49070,1
38811,1
4017,1
29009,1
48719,1
55853,1
48537,1
48546,1
86969,1
10798,1
6122,1
48776,1
42378,1
11363,1
31097,1
3373,1
39249,1
22768,1
3768,1
11290,1
8662,1
6329,1
4707,1
69741,1
84407,1
57554,1
68466,1
27468,1
62495,1
73065,1
46695,1
40185,1
53026,1
44137,1
2708,1
93686,1
18863,1
32578,1
5646,1
5350,1
4475,1
46389,1
4663,1
29646,1
58461,1
1763,1
8273,1
19124,1
25863,1
48666,1
46521,1
70636,1
14741,1
65605,1
51988,1
65560,1
81446,1
94540,1
57653,1
27334,1
96343,1
51662,1
23856,1
4948,1
47295,1
17595,1
97904,1
78058,1
18022,1
66547,1
17444,1
69487,1
36155,1
20520,1
54336,1
98263,1
98834,1
66815,1
74747,1
25980,1
13153,1
95172,1
61354,1
46118,1
88389,1
75516,1
87995,1
78079,1
29448,1
31999,1
30009,1
1309,1
44413,1
89981,1
43716,1
8431,1
3564,1
89176,1
73660,1
25362,1
49237,1
59395,1
2281,1
24133,1
81256,1
69895,1
99899,1
93540,1
62723,1
67568,1
88062,1
91286,1
51935,1
24556,1
68947,1
53566,1
2278,1
84071,1
36696,1
14392,1
27326,1
52837,1
46593,1
44805,1
20533,1
77756,1
94771,1
75216,1
61593,1
548,1
40815,1
15384,1
27844,1
9560,1
70004,1
37830,1
45921,1
35655,1
18843,1
40769,1
78508,1
27452,1
95700,1
47855,1
22538,1
19617,1
79914,1
16639,1
4407,1
54872,1
48120,1
17216,1
33437,1
43031,1
95608,1
37625,1
65793,1
44872,1
65869,1
45410,1
86485,1
4842,1
20795,1
16241,1
82431,1
56198,1
98202,1
83774,1
74208,1
71172,1
2545,1
73979,1
13110,1
83758,1
67996,1
90588,1
60010,1
48532,1
26205,1
72296,1
6307,1
63279,1
92959,1
58849,1
34667,1
56437,1
77415,1
35827,1
58484,1
27056,1
30718,1
33191,1
67486,1
78691,1
13054,1
37909,1
70419,1
86769,1
25765,1
40248,1
92305,1
21610,1
64369,1
13687,1
85561,1
83165,1
59942,1
68405,1
94521,1
54101,1
45520,1
51989,1
76808,1
8486,1
36,1
40000,1
31969,1
5731,1
59181,1
49372,1
46455,1
22664,1
67104,1
81268,1
50974,1
59627,1
73995,1
25281,1
21817,1
82768,1
65823,1
54169,1
52673,1
69749,1
4167,1
80815,1
76608,1
85536,1
61646,1
89885,1
95486,1
68331,1
11849,1
13784,1
33146,1
42135,1
83853,1
83730,1
67737,1
36050,1
69264,1
11457,1
11651,1
58628,1
97135,1
30104,1
77515,1
31205,1
11274,1
3382,1
9486,1
9739,1
10358,1
24041,1
81295,1
70189,1
7086,1
4837,1
12948,1
79144,1
72688,1
61628,1
22441,1
9862,1
91760,1
60815,1
9330,1
32387,1
33959,1
64454,1
29418,1
22945,1
4541,1
28671,1
58169,1
76704,1
170,1
67338,1
60526,1
99400,1
39481,1
34604,1
54827,1
49994,1
47208,1
76159,1
20343,1
36558,1
354,1
30382,1
49527,1
55484,1
35785,1
79635,1
56201,1
42610,1
8706,1
393,1
51072,1
81257,1
84556,1
48145,1
46855,1
10032,1
1572,1
70914,1
18549,1
90244,1
97302,1
27405,1
166,1
77220,1
51163,1
37326,1
15622,1
44905,1
21479,1
20033,1
85115,1
27706,1
16004,1
40206,1
55187,1
77826,1
54454,1
74142,1
14584,1
80788,1
83926,1
94984,1
11670,1
15060,1
59099,1
73629,1
28514,1
72899,1
21950,1
74393,1
35567,1
81987,1
43050,1
44252,1
74219,1
62524,1
94421,1
77618,1
69207,1
61055,1
65597,1
76582,1
82245,1
56975,1
92734,1
59076,1
24559,1
56362,1
60549,1
37532,1
39962,1
28742,1
12758,1
97980,1
80692,1
69176,1
37976,1
19092,1
53480,1
83523,1
23137,1
59307,1
18604,1
47780,1
72185,1
92543,1
11144,1
93742,1
81155,1
87961,1
37558,1
7407,1
13149,1
73175,1
3710,1
66151,1
30358,1
91769,1
38627,1
66764,1
36203,1
86761,1
49600,1
98940,1
91348,1
68918,1
33004,1
3877,1
56728,1
63023,1
73686,1
27010,1
34497,1
86691,1
76201,1
95653,1
51117,1
63249,1
25093,1
29738,1
62921,1
84586,1
61557,1
68951,1
8996,1
87163,1
17135,1
1087,1
72769,1
11721,1
34244,1
47189,1
42224,1
67452,1
48333,1
21919,1
49025,1
98765,1
64894,1
69952,1
62229,1
2196,1
89322,1
73863,1
71900,1
72461,1
93994,1
64217,1
92658,1
96608,1
39662,1
41694,1
46840,1
72390,1
9068,1
35741,1
62243,1
25134,1
36300,1
40939,1
54601,1
60496,1
17053,1
54134,1
66316,1
27238,1
83800,1
94956,1
49503,1
20386,1
27191,1
89319,1
83421,1
69767,1
89720,1
14433,1
37170,1
40273,1
26263,1
90619,1
81837,1
54562,1
64375,1
93948,1
68185,1
69119,1
46888,1
25594,1
56255,1
20190,1
2060,1
37584,1
30688,1
87535,1
38095,1
84751,1
26778,1
84903,1
31408,1
99440,1
86443,1
12558,1
42666,1
59638,1
24020,1
53582,1
9474,1
68571,1
756,1
18612,1
92151,1
19954,1
44015,1
10628,1
30994,1
45943,1
45286,1
98930,1
46756,1
78504,1
81943,1
49191,1
55330,1
82663,1
2515,1
68926,1
23420,1
30553,1
12295,1
93277,1
26624,1
57315,1
81379,1
46338,1
86155,1
36797,1
96546,1
40977,1
92254,1
67444,1
40583,1
96531,1
38100,1
12446,1
14550,1
2962,1
64902,1
69668,1
76834,1
65811,1
51340,1
47473,1
68557,1
68609,1
60322,1
83764,1
71398,1
54167,1
78548,1
57267,1
16760,1
11468,1
8561,1
7306,1
99729,1
82835,1
65883,1
85280,1
15710,1
44427,1
93052,1
17546,1
1559,1
24863,1
17607,1
82665,1
54312,1
83461,1
27477,1
97086,1
76922,1
91530,1
39234,1
45065,1
49930,1
26752,1
81685,1
8196,1
19535,1
64173,1
81491,1
98671,1
52964,1
13965,1
18635,1
47729,1
65357,1
94048,1
5752,1
19870,1
82711,1
53280,1
67422,1
11340,1
27265,1
45138,1
79046,1
14923,1
56387,1
23853,1
34785,1
59896,1
2666,1
96308,1
15852,1
53320,1
26091,1
72247,1
49957,1
74192,1
51992,1
62817,1
61630,1
38582,1
14726,1
52326,1
83698,1
26136,1
9214,1
70140,1
95756,1
51339,1
68726,1
19354,1
5771,1
23649,1
89446,1
62478,1
20777,1
5599,1
4791,1
94594,1
85160,1
74380,1
80371,1
60004,1
95271,1
51740,1
88295,1
74341,1
91613,1
46674,1
97094,1
13549,1
11863,1
51877,1
44693,1
72901,1
60423,1
21741,1
44551,1
15071,1
66563,1
65258,1
27713,1
76319,1
91016,1
30626,1
11476,1
25027,1
71199,1
997,1
30017,1
63486,1
11206,1
8761,1
21937,1
44127,1
33844,1
60729,1
97153,1
14801,1
61347,1
63331,1
16246,1
38469,1
10077,1
93676,1
75971,1
53410,1
28618,1
45488,1
29767,1
59225,1
39270,1
59890,1
82803,1
19268,1
88606,1
35074,1
41284,1
93412,1
9673,1
18585,1
44055,1
80997,1
91699,1
11518,1
96069,1
61224,1
75985,1
9090,1
24381,1
41849,1
80484,1
21191,1
16842,1
69678,1
44975,1
7659,1
64411,1
27878,1
15952,1
57023,1
69270,1
73654,1
84526,1
95305,1
82729,1
26498,1
16888,1
18397,1
82939,1
94113,1
45598,1
85171,1
91353,1
43766,1
12070,1
48545,1
51926,1
49776,1
26305,1
89316,1
55918,1
42370,1
65347,1
46506,1
23940,1
44575,1
60521,1
39660,1
2099,1
59504,1
4119,1
6503,1
97773,1
96848,1
35261,1
31987,1
17487,1
89814,1
13578,1
7742,1
4751,1
71725,1
73480,1
55798,1
46821,1
29501,1
89002,1
79601,1
60058,1
66236,1
83446,1
74276,1
10623,1
93460,1
88154,1
88905,1
26560,1
12282,1
55828,1
88833,1
91001,1
23587,1
5613,1
15292,1
52824,1
40712,1
76438,1
1670,1
7913,1
39387,1
46824,1
2823,1
83109,1
47702,1
76014,1
63437,1
45426,1
79899,1
29756,1
72819,1
30818,1
50401,1
37926,1
21545,1
80252,1
22915,1
29393,1
66293,1
46183,1
62145,1
55190,1
30533,1
54618,1
60420,1
77273,1
49195,1
52632,1
41090,1
5668,1
74558,1
3171,1
9981,1
58375,1
49915,1
37020,1
94183,1
43415,1
71563,1
59263,1
78300,1
36843,1
8328,1
25326,1
95776,1
74672,1
75248,1
46162,1
84383,1
7911,1
18546,1
43368,1
97009,1
98771,1
81338,1
27081,1
18654,1
96053,1
67623,1
3348,1
14973,1
10567,1
2074,1
57753,1
11828,1
64494,1
31565,1
14911,1
74740,1
2116,1
51121,1
88158,1
35435,1
8715,1
67780,1
40736,1
73845,1
93560,1
22910,1
31725,1
98391,1
83623,1
68144,1
11777,1
46624,1
1971,1
40117,1
45496,1
63567,1
56082,1
23520,1
77819,1
90077,1
70621,1
43826,1
33680,1
9691,1
6354,1
49726,1
83064,1
95505,1
96904,1
20991,1
8448,1
84115,1
67804,1
26075,1
69307,1
61077,1
42885,1
19144,1
83028,1
78500,1
89163,1
24525,1
8009,1
53326,1
60355,1
18142,1
22173,1
94600,1
38957,1
56867,1
82952,1
44858,1
37985,1
93844,1
62088,1
68457,1
60855,1
285,1
1902,1
69968,1
15822,1
75777,1
25413,1
97916,1
54548,1
25019,1
97492,1
52582,1
82260,1
78676,1
41347,1
81672,1
66176,1
6807,1
28112,1
89428,1
83429,1
78434,1
10492,1
48335,1
73741,1
67103,1
2919,1
59274,1
41026,1
11610,1
38675,1
67180,1
21939,1
88012,1
59007,1
29091,1
77757,1
5320,1
81535,1
47371,1
95578,1
64225,1
86719,1
44210,1
46448,1
32987,1
12255,1
39630,1
39945,1
84358,1
55541,1
60666,1
5440,1
61642,1
80458,1
14313,1
51499,1
25671,1
57549,1
38658,1
57085,1
49669,1
29869,1
98154,1
96850,1
62491,1
71873,1
54832,1
84741,1
62329,1
64382,1
44108,1
23625,1
63226,1
91299,1
34494,1
30112,1
76911,1
35921,1
62136,1
75088,1
42483,1
6119,1
79911,1
25078,1
66559,1
53904,1
29415,1
38011,1
94058,1
86203,1
16026,1
96836,1
28697,1
3747,1
33222,1
58002,1
2175,1
42684,1
35690,1
34098,1
31266,1
9343,1
56776,1
43964,1
62246,1
48028,1
23486,1
66246,1
49229,1
34121,1
46371,1
12418,1
78325,1
23158,1
81287,1
53468,1
91391,1
3921,1
6671,1
41290,1
39520,1
24933,1
50144,1
67913,1
13009,1
67929,1
66311,1
32318,1
82984,1
11771,1
93512,1
10406,1
23115,1
34061,1
10809,1
46716,1
84742,1
23099,1
66973,1
56753,1
49514,1
13622,1
57974,1
715,1
3664,1
31328,1
68192,1
90693,1
22736,1
70023,1
42347,1
39800,1
57691,1
42254,1
92547,1
74549,1
9074,1
9687,1
60270,1
99775,1
94889,1
16753,1
36089,1
42821,1
1269,1
80528,1
12348,1
46642,1
76508,1
87491,1
15485,1
46739,1
87216,1
53862,1
6607,1
35724,1
73923,1
66919,1
14199,1
87940,1
59635,1
50728,1
71754,1
97902,1
59195,1
75628,1
65125,1
36241,1
11459,1
15504,1
10205,1
12661,1
85880,1
95929,1
89411,1
71017,1
91276,1
95201,1
7939,1
87652,1
47323,1
35862,1
57574,1
31046,1
35248,1
46949,1
94623,1
71910,1
74983,1
14225,1
59936,1
89642,1
95030,1
67660,1
58685,1
62934,1
117,1
97103,1
46557,1
83600,1
41165,1
68152,1
20468,1
41731,1
92694,1
58745,1
24566,1
47857,1
95696,1
37400,1
87483,1
28211,1
19387,1
1364,1
42451,1
39853,1
92844,1
59030,1
23868,1
97964,1
39566,1
8884,1
98551,1
84619,1
2059,1
81368,1
33663,1
33535,1
84550,1
29577,1
13371,1
84191,1
780,1
14716,1
7896,1
81722,1
31267,1
8308,1
26927,1
48013,1
80509,1
1307,1
65117,1
17659,1
61819,1
29806,1
98421,1
18684,1
29311,1
10535,1
45148,1
88953,1
30411,1
78732,1
29990,1
62176,1
78591,1
75530,1
96712,1
54220,1
25623,1
76499,1
59615,1
31756,1
60169,1
36764,1
84315,1
11076,1
9435,1
41991,1
83996,1
96222,1
24284,1
62143,1
51342,1
79818,1
69500,1
26707,1
59167,1
87968,1
34970,1
22277,1
58387,1
29967,1
63083,1
59740,1
95453,1
93369,1
81990,1
43721,1
49074,1
80357,1
91098,1
24968,1
73504,1
40420,1
49055,1
445,1
84142,1
15585,1
21059,1
38391,1
53135,1
28457,1
86971,1
51408,1
12105,1
19953,1
90705,1
18620,1
92915,1
96217,1
84245,1
9747,1
27120,1
87825,1
77966,1
71982,1
43944,1
98299,1
16129,1
8656,1
99447,1
8968,1
59234,1
37838,1
723,1
2601,1
32420,1
57012,1
91672,1
93406,1
64156,1
75273,1
24144,1
76409,1
63136,1
98335,1
26076,1
12471,1
16240,1
4117,1
45735,1
89081,1
77336,1
94777,1
64683,1
93574,1
93796,1
10383,1
85495,1
87553,1
26358,1
15058,1
1074,1
248,1
54536,1
89746,1
95076,1
34602,1
23832,1
45442,1
27146,1
39438,1
84867,1
70553,1
69081,1
19801,1
91911,1
64614,1
27785,1
77965,1
21482,1
15987,1
99426,1
21260,1
16855,1
2883,1
82596,1
32339,1
98992,1
42558,1
30417,1
2322,1
66502,1
54121,1
47551,1
89360,1
48607,1
53902,1
37268,1
33809,1
6143,1
10460,1
40733,1
45232,1
96979,1
21469,1
50514,1
985,1
11647,1
58214,1
12796,1
58150,1
20920,1
38217,1
28300,1
70438,1
97871,1
58330,1
1787,1
68633,1
20637,1
12984,1
88630,1
78404,1
24057,1
29229,1
41948,1
81985,1
61980,1
45945,1
87095,1
97994,1
74042,1
26475,1
31972,1
1897,1
88087,1
98953,1
69798,1
11417,1
29957,1
880,1
98763,1
88161,1
63387,1
59374,1
85104,1
5280,1
44756,1
34693,1
94860,1
68132,1
52073,1
22415,1
8408,1
51012,1
87016,1
37587,1
48986,1
11656,1
75712,1
76892,1
35060,1
5660,1
7715,1
56650,1
17247,1
49903,1
93669,1
1927,1
34576,1
44188,1
36439,1
76960,1
57206,1
28948,1
26901,1
94355,1
8942,1
46693,1
51974,1
48164,1
85834,1
65189,1
63499,1
12388,1
54290,1
66235,1
57057,1
75968,1
35923,1
20857,1
95669,1
78194,1
15038,1
13718,1
63519,1
21083,1
13744,1
9580,1
5578,1
27808,1
68417,1
66773,1
95869,1
56662,1
61045,1
95449,1
59425,1
29464,1
21876,1
48422,1
57555,1
40257,1
1393,1
29672,1
12530,1
80128,1
3529,1
99887,1
57665,1
66843,1
53428,1
57909,1
19561,1
47595,1
74810,1
39556,1
44232,1
53293,1
38712,1
27583,1
16942,1
1842,1
23253,1
86956,1
58695,1
91315,1
54428,1
24648,1
77068,1
1683,1
9113,1
21782,1
84822,1
16831,1
7721,1
70938,1
83791,1
23189,1
74853,1
21710,1
3462,1
94013,1
18818,1
4240,1
50715,1
79626,1
22919,1
76601,1
57392,1
53369,1
69576,1
36004,1
66638,1
36623,1
85037,1
15985,1
78787,1
47505,1
82264,1
82521,1
41083,1
34865,1
16934,1
45039,1
99262,1
56271,1
23796,1
45731,1
40115,1
32316,1
13167,1
6801,1
57207,1
97416,1
45386,1
12967,1
29491,1
30866,1
15660,1
25116,1
50141,1
32902,1
45656,1
39112,1
67042,1
35443,1
34027,1
96964,1
55514,1
33584,1
41173,1
49897,1
43324,1
97585,1
38911,1
47822,1
74153,1
70587,1
76099,1
96527,1
91652,1
21441,1
70642,1
68488,1
66385,1
43045,1
7172,1
5336,1
4025,1
11128,1
32217,1
91132,1
82753,1
65521,1
95841,1
50421,1
87439,1
8453,1
18469,1
79376,1
40782,1
26965,1
76354,1
84005,1
59289,1
68221,1
47162,1
38953,1
51405,1
1691,1
84707,1
99947,1
59810,1
84158,1
60613,1
4043,1
98524,1
35178,1
88497,1
47601,1
11694,1
77735,1
72740,1
2481,1
95070,1
14641,1
81902,1
1190,1
34407,1
25472,1
22026,1
64842,1
2530,1
85767,1
56539,1
50542,1
10601,1
33613,1
44993,1
86999,1
27105,1
34396,1
858,1
795,1
60189,1
45798,1
2544,1
90392,1
43083,1
62212,1
98482,1
13491,1
11761,1
34522,1
54759,1
2988,1
58727,1
54785,1
61162,1
18144,1
97667,1
33872,1
78966,1
65070,1
10538,1
21332,1
53724,1
72198,1
65993,1
78220,1
42628,1
6559,1
58007,1
57318,1
1586,1
19305,1
98815,1
37547,1
57362,1
36397,1
74841,1
35949,1
87162,1
15604,1
98171,1
70645,1
60694,1
63011,1
23119,1
98721,1
79698,1
47016,1
93283,1
70408,1
99016,1
74599,1
6916,1
6314,1
46300,1
41043,1
89287,1
39926,1
24617,1
22304,1
29468,1
22698,1
46627,1
32200,1
96895,1
82424,1
1263,1
47184,1
80919,1
79453,1
81931,1
56500,1
46828,1
62619,1
26334,1
17548,1
59592,1
69983,1
51769,1
18093,1
8638,1
64624,1
90216,1
55148,1
66943,1
2024,1
6649,1
75794,1
85085,1
90063,1
61127,1
52296,1
45209,1
90381,1
50830,1
12723,1
15388,1
75067,1
8634,1
99164,1
83928,1
39036,1
28044,1
43674,1
64407,1
18936,1
57031,1
31876,1
16731,1
21997,1
80847,1
15046,1
82109,1
25672,1
47564,1
81925,1
5155,1
4088,1
4279,1
92066,1
84910,1
89438,1
27696,1
41084,1
27091,1
84454,1
66986,1
92569,1
97304,1
22649,1
48674,1
7456,1
71883,1
79877,1
69085,1
32336,1
25996,1
34771,1
96187,1
24998,1
86438,1
92539,1
61368,1
1767,1
24845,1
1419,1
78034,1
91307,1
12397,1
94643,1
675,1
92970,1
10113,1
53176,1
56420,1
14501,1
82070,1
18633,1
22599,1
45418,1
45900,1
82920,1
77471,1
45351,1
16925,1
10698,1
66992,1
4525,1
4920,1
68546,1
33642,1
87956,1
75206,1
97429,1
98915,1
26424,1
88245,1
7703,1
69573,1
66381,1
34951,1
42397,1
30601,1
80228,1
12774,1
12265,1
46762,1
64300,1
7903,1
18115,1
52799,1
13280,1
33223,1
23554,1
88909,1
4626,1
37284,1
66024,1
85084,1
20894,1
73248,1
36002,1
71825,1
33801,1
78126,1
27646,1
36646,1
637,1
52331,1
76430,1
35533,1
30312,1
89067,1
62332,1
7286,1
4582,1
93746,1
84559,1
5582,1
42425,1
25354,1
41105,1
81545,1
31355,1
125,1
20345,1
31724,1
7726,1
91791,1
5614,1
75761,1
97754,1
11380,1
52825,1
47697,1
42780,1
67897,1
20316,1
31379,1
21220,1
40741,1
18726,1
26084,1
51167,1
37602,1
36648,1
63017,1
64391,1
16736,1
73305,1
51690,1
5099,1
82658,1
22414,1
72488,1
8900,1
40476,1
74646,1
79675,1
49300,1
60871,1
54711,1
7362,1
5293,1
48873,1
58598,1
77949,1
56058,1
51345,1
64626,1
2379,1
34760,1
63929,1
56544,1
9599,1
95900,1
43199,1
15722,1
42720,1
19827,1
51833,1
47830,1
87239,1
19104,1
18774,1
3129,1
13691,1
6952,1
71296,1
4241,1
43036,1
64813,1
60282,1
31251,1
82241,1
32669,1
28332,1
75733,1
88064,1
74877,1
19095,1
56233,1
80283,1
68280,1
70093,1
52995,1
80433,1
80329,1
54426,1
68202,1
47428,1
58797,1
1212,1
79159,1
47223,1
76562,1
41479,1
72167,1
72745,1
71057,1
24611,1
1821,1
22573,1
9645,1
93234,1
54556,1
41436,1
90950,1
71993,1
97491,1
74503,1
78167,1
24934,1
12020,1
2669,1
24809,1
69760,1
61252,1
65122,1
29750,1
55740,1
59834,1
11080,1
11276,1
56280,1
37880,1
49484,1
91303,1
71416,1
86279,1
3455,1
69072,1
53858,1
78282,1
75243,1
64956,1
14133,1
52583,1
64992,1
31665,1
58304,1
21761,1
1529,1
34013,1
11512,1
21253,1
34353,1
45802,1
11714,1
72846,1
69123,1
2417,1
20216,1
46887,1
2115,1
3066,1
98749,1
3977,1
6079,1
53261,1
91804,1
10226,1
81851,1
4199,1
70932,1
22710,1
60692,1
92400,1
48959,1
73494,1
97136,1
72519,1
20145,1
3200,1
24401,1
31964,1
49142,1
78448,1
11970,1
84872,1
54720,1
23835,1
52717,1
4918,1
98821,1
29936,1
95624,1
47125,1
62099,1
72364,1
52343,1
65321,1
60551,1
67110,1
40306,1
29744,1
21844,1
11827,1
10608,1
29903,1
98389,1
58841,1
26646,1
57418,1
27248,1
47627,1
27223,1
79551,1
65437,1
39516,1
98652,1
94811,1
35329,1
77286,1
31710,1
6853,1
31807,1
93923,1
14491,1
45911,1
78656,1
1808,1
96550,1
37833,1
56699,1
19576,1
92542,1
10530,1
36283,1
45338,1
56871,1
75845,1
83913,1
88148,1
90631,1
60462,1
35826,1
30633,1
70367,1
59017,1
96229,1
55473,1
95475,1
55547,1
70808,1
34249,1
85176,1
9399,1
58838,1
81147,1
98594,1
9406,1
48972,1
74199,1
12952,1
82300,1
55955,1
97584,1
95768,1
62625,1
18970,1
61762,1
5966,1
58957,1
3483,1
88695,1
84015,1
99037,1
21015,1
17875,1
28710,1
8683,1
14227,1
89896,1
29561,1
56516,1
72514,1
97250,1
34767,1
28410,1
46011,1
95308,1
216,1
33625,1
64331,1
18765,1
79532,1
3870,1
90501,1
40029,1
4549,1
93967,1
77937,1
91066,1
65220,1
19745,1
81936,1
61015,1
39113,1
79476,1
6147,1
17958,1
92893,1
20030,1
38866,1
29525,1
69987,1
59182,1
15077,1
37648,1
89998,1
69695,1
48414,1
57300,1
14049,1
12141,1
78549,1
23630,1
31500,1
36966,1
38640,1
9798,1
38882,1
75917,1
25619,1
63170,1
84173,1
59823,1
59273,1
11661,1
13948,1
22873,1
80382,1
90448,1
63922,1
98228,1
3853,1
63480,1
27569,1
75443,1
4684,1
99515,1
43956,1
22601,1
83085,1
25528,1
57766,1
58576,1
16814,1
18355,1
12215,1
34646,1
88901,1
83959,1
49111,1
91637,1
39557,1
89370,1
91414,1
64736,1
68834,1
9013,1
30241,1
5183,1
64252,1
93282,1
34008,1
14391,1
473,1
89204,1
33534,1
97147,1
20175,1
72224,1
96758,1
27538,1
88618,1
49130,1
73028,1
70833,1
75324,1
48692,1
58046,1
67236,1
2869,1
86527,1
39071,1
27710,1
26762,1
28593,1
52529,1
81546,1
85492,1
92442,1
67244,1
64906,1
84674,1
60386,1
27629,1
96868,1
20580,1
25569,1
39035,1
68722,1
24219,1
460,1
68608,1
23052,1
70378,1
74900,1
21060,1
68770,1
41899,1
89714,1
91181,1
51683,1
32551,1
79545,1
5442,1
76676,1
86534,1
19223,1
72094,1
32541,1
58656,1
29759,1
77894,1
50333,1
45243,1
74439,1
25334,1
20731,1
51969,1
31465,1
71459,1
92881,1
27815,1
87276,1
19645,1
30378,1
28096,1
54609,1
10758,1
44997,1
8074,1
45996,1
83425,1
71485,1
68386,1
47112,1
88541,1
73729,1
72212,1
10392,1
38500,1
45971,1
2950,1
84593,1
16310,1
38923,1
62351,1
44050,1
56788,1
93493,1
75634,1
10317,1
29081,1
27435,1
47124,1
61905,1
9833,1
60221,1
26115,1
10575,1
47973,1
77405,1
46530,1
70502,1
74623,1
88664,1
32323,1
80419,1
72735,1
21528,1
2519,1
15551,1
79040,1
70094,1
44557,1
1207,1
14017,1
6846,1
54322,1
3340,1
64556,1
68233,1
74306,1
77580,1
67171,1
56850,1
65659,1
33543,1
43582,1
50419,1
14921,1
22183,1
62585,1
24597,1
75093,1
97848,1
61365,1
4250,1
84857,1
86023,1
89005,1
4467,1
2049,1
57918,1
74432,1
6055,1
88496,1
9274,1
78218,1
30069,1
47106,1
68929,1
96843,1
62745,1
72393,1
39833,1
94269,1
81426,1
338,1
34373,1
21279,1
52258,1
33494,1
11192,1
71048,1
31435,1
29146,1
19469,1
75771,1
93475,1
66990,1
56005,1
23964,1
71188,1
74581,1
71921,1
11971,1
5360,1
26797,1
67100,1
10564,1
64834,1
73655,1
18532,1
34990,1
18817,1
28404,1
14018,1
9166,1
85542,1
13386,1
67208,1
98056,1
51161,1
69470,1
68560,1
14153,1
46424,1
75551,1
69465,1
4463,1
65666,1
49838,1
34479,1
18795,1
7655,1
61652,1
71816,1
30137,1
20686,1
95621,1
49558,1
20376,1
5112,1
11668,1
11864,1
8908,1
76232,1
42635,1
56320,1
52768,1
57648,1
40051,1
26128,1
95479,1
18806,1
42072,1
17989,1
72139,1
83993,1
28569,1
57114,1
40149,1
19046,1
12561,1
87615,1
18709,1
5691,1
53931,1
12064,1
72263,1
79136,1
94365,1
73071,1
91288,1
98281,1
61858,1
43572,1
91461,1
33583,1
52681,1
66435,1
15868,1
56629,1
41379,1
83903,1
15573,1
34232,1
83080,1
15932,1
13752,1
83608,1
82978,1
66746,1
54793,1
99935,1
88028,1
37178,1
50645,1
50630,1
90172,1
37404,1
77630,1
29829,1
57464,1
53685,1
12259,1
3133,1
20736,1
63503,1
1300,1
71611,1
84096,1
70523,1
10659,1
59831,1
54587,1
11753,1
54023,1
18086,1
9084,1
2554,1
58684,1
79985,1
65450,1
20151,1
62861,1
44580,1
10710,1
44075,1
53334,1
79463,1
26238,1
48660,1
63453,1
38446,1
89155,1
91902,1
71443,1
68889,1
25615,1
60356,1
37008,1
86878,1
63556,1
19312,1
24320,1
14756,1
64193,1
71149,1
75047,1
75121,1
8110,1
55944,1
85973,1
69634,1
78630,1
25377,1
19292,1
86117,1
98881,1
20603,1
18046,1
67787,1
2765,1
66550,1
34140,1
6091,1
56914,1
10269,1
16066,1
55141,1
65523,1
57296,1
52578,1
94886,1
81383,1
29085,1
19323,1
61204,1
3635,1
92520,1
44636,1
94027,1
14760,1
18143,1
72399,1
63826,1
11392,1
29115,1
79916,1
86359,1
59540,1
53002,1
71785,1
59190,1
14400,1
59925,1
85598,1
61500,1
68220,1
34312,1
95898,1
50051,1
30453,1
99030,1
82500,1
10134,1
26597,1
49412,1
54652,1
60645,1
28220,1
63944,1
70296,1
38501,1
43039,1
56595,1
23886,1
98912,1
66929,1
89053,1
63479,1
96143,1
78497,1
73988,1
27588,1
49138,1
53619,1
9841,1
91611,1
98286,1
58826,1
97670,1
33041,1
64730,1
70165,1
18929,1
284,1
95828,1
8957,1
30826,1
77898,1
20616,1
5107,1
10799,1
58256,1
71933,1
68923,1
74337,1
98213,1
91005,1
14539,1
37863,1
46369,1
83243,1
13849,1
39064,1
68691,1
34300,1
67836,1
33140,1
98066,1
17001,1
40665,1
54504,1
93143,1
11097,1
62035,1
22844,1
24720,1
79958,1
73257,1
92961,1
51798,1
65302,1
26847,1
66731,1
26665,1
62801,1
54153,1
11304,1
98861,1
49166,1
87060,1
31773,1
62510,1
50720,1
44272,1
37479,1
32232,1
38456,1
53290,1
83226,1
72205,1
47139,1
1281,1
86108,1
97983,1
59677,1
68253,1
24384,1
77163,1
98424,1
38683,1
91064,1
76993,1
36728,1
40099,1
54647,1
38063,1
89445,1
46583,1
93700,1
73488,1
47032,1
86668,1
36462,1
3380,1
22391,1
86270,1
75315,1
14964,1
40714,1
62526,1
14143,1
96052,1
1406,1
35029,1
66397,1
40918,1
67024,1
61721,1
33410,1
892,1
79736,1
57724,1
29434,1
44368,1
56117,1
32396,1
72619,1
83121,1
22673,1
87823,1
